,Marca,Modelo,Tamaño de la pantalla,Tipo de resolución,Tipo de pantalla,Frecuencia de actualización,Precio,Link
1060,Acer,V206HQL Abi,"19.5 """,HD+,LCD,60 Hz,96368,https://articulo.mercadolibre.com.ar/MLA-1311319180-monitor-led-acer-v6-v206hql-abi-195-hd-tn-hdmi-vga-_JM#position=6&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1062,Asus,VP249QGR,"23.8 """,FHD,LED,144 Hz,242679,https://articulo.mercadolibre.com.ar/MLA-1126000385-monitor-led-24-asus-full-hd-ips-144hz-vp249qgr-mexx-2-_JM#position=8&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1064,Asus,VA24EHE,"23.8 """,FHD,LED,75 Hz,125535,https://articulo.mercadolibre.com.ar/MLA-1138149477-monitor-asus-24-va24ehe-ips-fhd-75hz-hdmivga-_JM#position=10&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1065,LG,20MK400H,"19.5 """,WXGA,LED,60 Hz,69453,https://articulo.mercadolibre.com.ar/MLA-1362685019-monitor-195-lg-20mk400h-b-vgahdmi-en-local-de-la-plata-_JM#position=11&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1066,LG,27MK400H,"27 """,FHD,LED,75 Hz,128302,https://articulo.mercadolibre.com.ar/MLA-901174189-monitor-gamer-27-lg-led-hd-widescreen-75hz-free-sync-hdmi-_JM#position=12&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1067,Philips,193V5LSB2,"18.5 """,FHD,LED,60 Hz,75646,https://articulo.mercadolibre.com.ar/MLA-860457292-monitor-led-19-philips-193v5lhsb255-_JM#position=13&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1068,Philips,241V8L/77,"24 """,FHD,LCD,75 Hz,68747,https://articulo.mercadolibre.com.ar/MLA-1361763183-monitor-philips-led-24-pulgadas-241v8l77-hdmi-vga-_JM#position=14&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1069,LG,20MK400H,"19.5 """,HD,LED,60 Hz,62499,https://articulo.mercadolibre.com.ar/MLA-901026673-monitor-led-pc-20-pulgadas-lg-20mk400h-2ms-hdmi-vesa-full-_JM#position=15&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1070,LG,19M38A,"19 """,HD,LED,60 Hz,88999,https://articulo.mercadolibre.com.ar/MLA-830540487-monitor-led-pc-19-pulgadas-lg-19m38a-b-hd-vga-vesa-csi-_JM#position=16&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1071,ViewSonic,XG270,"27 """,FHD,LED,240 Hz,274999,https://articulo.mercadolibre.com.ar/MLA-901772725-monitor-pc-gamer-240hz-viewsonic-xg270-27-full-hd-1ms-ips-_JM#position=17&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1072,LG,19M38A,"19 """,HD,LED,60 Hz,65600,https://articulo.mercadolibre.com.ar/MLA-1306529932-monitor-lg-19m38a-b-led-19-negro-100v240v-d-sub-5ms-pc-_JM#position=18&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1074,Acer,V247Y Abi,"24 """,FHD,LED,60 Hz,106529,https://articulo.mercadolibre.com.ar/MLA-1312312138-monitor-led-acer-v7-v247y-abi-24-pulgadas-fhd-4ms-full-_JM#position=20&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1075,LG,19M38A,"18.5 """,HD,LED,60 Hz,81427,https://articulo.mercadolibre.com.ar/MLA-919898806-monitor-lg-19m38a-led-185-negro-100v240v-_JM#position=21&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1076,Gigabyte,G27F,"27 """,FHD,LED,144 Hz,291699,https://articulo.mercadolibre.com.ar/MLA-914888435-monitor-gamer-27-gigabyte-ips-144hz-g27f-sa-1ms-dp-mexx-2-_JM#position=22&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1077,Philips,241V8L/77,"24 """,FHD,LCD,75 Hz,88199,https://articulo.mercadolibre.com.ar/MLA-1309184908-monitor-philips-led-24-pulgadas-241v8l77-hdmi-vga-_JM#position=23&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1078,LG,19M38A,"19 """,HD,LED,60 Hz,75998,https://articulo.mercadolibre.com.ar/MLA-1405923128-monitor-lg-19m38a-led-19-negro-100v240v-_JM#position=24&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1079,Samsung,F24T35,"24 """,FHD,LED,75 Hz,110999,https://articulo.mercadolibre.com.ar/MLA-1113065051-monitor-gamer-samsung-f24t35-led-24-full-hd-techcel-ahora-18-_JM#position=25&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1080,ViewSonic,VX2416,"24 """,FHD,LED,100 Hz,134401,https://articulo.mercadolibre.com.ar/MLA-1372055739-monitor-gamer-viewsonic-24-ips-100hz-1ms-vx2416-_JM#position=26&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1081,Gigabyte,G27F,"27 """,FHD,LED,144 Hz,290818,https://articulo.mercadolibre.com.ar/MLA-1149532280-monitor-gamer-27-gigabyte-ips-144hz-g27f-sa-1ms-acuario-_JM#position=27&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1082,LG,24MK430H,"23.8 """,FHD,LED,60 Hz,98381,https://articulo.mercadolibre.com.ar/MLA-1314583593-monitor-gamer-lg-24mk430h-24-ips-full-hd-vga-hdmi-freesync-f-_JM#position=28&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1083,Daewoo,DW-MON19,"19 """,HD,LED,60 Hz,84000,https://articulo.mercadolibre.com.ar/MLA-1116594548-monitor-22-daewoo-modelo-dw-mon22-_JM#position=29&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1084,Samsung,LS27AM500NLXZS,"27 """,FHD,LED,60 Hz,221299,https://www.mercadolibre.com.ar/monitor-samsung-27-smart-fhd-ls27am500-1920x1080-60hz-8ms/p/MLA20599812?pdp_filters=category:MLA14407#searchVariation=MLA20599812&position=1&search_layout=grid&type=product&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1085,Samsung,G3,"27 """,FHD,LED,144 Hz,189569,https://articulo.mercadolibre.com.ar/MLA-1158005537-monitor-gamer-27-samsung-g3-full-hd-144hz-1ms-mexx-1-_JM#position=30&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1086,Gfast,T-220,"21.5 """,FHD,LED,60 Hz,95103,https://articulo.mercadolibre.com.ar/MLA-1364093547-monitor-22-led-60hz-full-hd-hdmi-vga-1080p-vesa-plus-_JM#position=31&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1087,HP,P204v,"19.5 """,HD+,LCD,60 Hz,178803,https://articulo.mercadolibre.com.ar/MLA-1190707742-monitor-hp-p204v-led-195-antireflejo-hd-60hz-hdmi-vga-_JM#position=32&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1088,LG,20MK400H,"19.5 """,WXGA,LED,60 Hz,97019,https://articulo.mercadolibre.com.ar/MLA-920172731-monitor-gamer-lg-20mk400h-led-20-negro-100v240v-_JM#position=33&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1090,Samsung,LS22F350FH,"21.5 """,FHD,LED,60 Hz,299997,https://articulo.mercadolibre.com.ar/MLA-1141617856-monitor-gamer-samsung-ls22f350fh-led-215-negro-100v240v-_JM#position=35&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1092,Level Up,24-UP5500,"24 """,FHD,LED,144 Hz,119999,https://articulo.mercadolibre.com.ar/MLA-1416999260-monitor-gamer-24-level-up-full-hd-144hz-1ms-24-up5500-_JM#position=37&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1094,LG,19M38A,"19 """,HD,LED,60 Hz,54399,https://articulo.mercadolibre.com.ar/MLA-1433062878-monitor-lg-19m38a-led-19-negro-110v220v-_JM#position=39&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1095,LG,19M38A,"19 """,WXGA,LED,60 Hz,58999,https://articulo.mercadolibre.com.ar/MLA-609949954-monitor-pc-19-pulgadas-lg-19m38a-b-la-plata-_JM#position=40&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1096,Gigabyte,G27FC,"27 """,FHD,LED,165 Hz,222241,https://articulo.mercadolibre.com.ar/MLA-1438313788-monitor-gigabyte-27-va-g27fc-gamer-fhd-165hz-curvo-_JM#position=41&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1097,Philips,241V8L/77,"24 """,FHD,LCD,75 Hz,107296,https://articulo.mercadolibre.com.ar/MLA-1372438103-monitor-philips-led-24-pulgadas-241v8l-77-hdmi-vga-gamer-_JM#position=42&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1099,ViewSonic,VA2055Sm,"20 """,FHD,LED,60 Hz,111388,https://articulo.mercadolibre.com.ar/MLA-1410011946-monitor-led-20-viewsonic-va2055sm-fhd-vga-dvi-parlantes-cta-_JM#position=44&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1100,Samsung,C24F390FH,"24 """,FHD,LED,60 Hz,135467,https://articulo.mercadolibre.com.ar/MLA-930671810-monitor-led-samsung-curvo-24-gamer-4ms-full-hd-hdmi-panel-va-_JM#position=45&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1101,Samsung,C24F390FH,"24 """,FHD,LED,60 Hz,134999,https://articulo.mercadolibre.com.ar/MLA-1130386407-monitor-samsung-f390-24-gamer-curvo-full-hd-_JM#position=46&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1102,Acer,V206HQL,"19.5 """,HD+,LED,60 Hz,59771,https://articulo.mercadolibre.com.ar/MLA-1381943290-monitor-acer-v206hql-led-195-negro-100v240v-abi-hdmi-vga-_JM#position=47&search_layout=grid&type=item&tracking_id=128d5fa7-227b-466f-bb5e-7bf375263fcc
1108,ViewSonic,VA2055Sm,"20 """,FHD,LED,60 Hz,74680,https://articulo.mercadolibre.com.ar/MLA-1409947754-monitor-led-20-viewsonic-va2055sm-fhd-1080p-vga-dvi-parlante-_JM#position=6&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1109,LG,27MK400H,"27 """,FHD,LED,60 Hz,159199,https://articulo.mercadolibre.com.ar/MLA-1359798303-monitor-gamer-lg-27mk400h-led-27-negro-100v240v-_JM#position=7&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1112,Philips,272V8LA/55,"27 """,FHD,LCD,75 Hz,99933,https://articulo.mercadolibre.com.ar/MLA-1104567499-monitor-philips-plano-27-full-hd-led-75-hz-_JM#position=10&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1113,Gigabyte,G27F,"27 """,FHD,LED,144 Hz,342839,https://articulo.mercadolibre.com.ar/MLA-1377036969-monitor-gamer-gigabyte-g27f-led-27-negro-100v240v-pcreg-_JM#position=11&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1114,LG,20M38A-B,"19.5 """,FHD,LED,56 Hz,57000,https://articulo.mercadolibre.com.ar/MLA-1468608726-monitor-lg-vga-full-hd-20m38a-b-nuevo-help-pc-podesta-_JM#position=12&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1115,Samsung,C24F390FH,"24 """,FHD,LED,60 Hz,176000,https://articulo.mercadolibre.com.ar/MLA-930673690-monitor-samsung-curvo-24-gamer-panel-va-4ms-full-hd-hdmi-_JM#position=13&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1116,LG,24GL600F,"23.6 """,FHD,LED,144 Hz,272850,https://articulo.mercadolibre.com.ar/MLA-1100513587-monitor-gamer-236-lg-ultragear-24gl600f-fhd-hdmi-_JM#position=14&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1119,LG,24MK430H,"23.8 """,FHD,LED,60 Hz,87308,https://articulo.mercadolibre.com.ar/MLA-907674188-monitor-lg-24-led-24mk430h-b-hdmi-_JM#position=17&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1120,LG,19M38A,"19 """,HD,LED,60 Hz,80229,https://articulo.mercadolibre.com.ar/MLA-611493691-monitor-led-19-lg-19m38a-ultra-fino-vga-vesa-5ms-mexx-2-_JM#position=18&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1121,Philips,193V5LSB2,"18.5 """,WXGA,LED,60 Hz,46899,https://articulo.mercadolibre.com.ar/MLA-680235027-monitor-pc-19-pulgadas-philips-led-hdmi-vga-1366-x-768--_JM#position=19&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1123,Asus,VG278QR,"27 """,FHD,LED,165 Hz,231124,https://articulo.mercadolibre.com.ar/MLA-1433979614-monitor-gamer-asus-27-vg278qr-full-hd-165hz-g-sync-full-_JM#position=21&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1124,Samsung,LC24RG50FZLCZB,"24 """,FHD,LED,144 Hz,173705,https://articulo.mercadolibre.com.ar/MLA-1466101602-monitor-samsung-odyssey-24p-lc24rg50fzlczb-display-port-1-_JM#position=22&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1125,Asus,VA24EHE,"23.8 """,FHD,LED,75 Hz,110219,https://articulo.mercadolibre.com.ar/MLA-1137348955-monitor-led-24-asus-full-hd-75hz-5ms-va24ehe-j-mexx-1-_JM#position=23&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1126,Gigabyte,G27F,"27 """,FHD,LED,144 Hz,239338,https://articulo.mercadolibre.com.ar/MLA-886818537-monitor-gigabyte-gaming-27-fhd-1ms-144hz-ips-parlantes-gamer-_JM#position=24&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1128,LG,49WL95C,"49 """,QHD,LED,60 Hz,1096345,https://articulo.mercadolibre.com.ar/MLA-907919344-monitor-lg-49-lcd-49wl95c-we-ultra-wide-curvo-_JM#position=25&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1129,Samsung,F24T35,"24 """,FHD,LED,75 Hz,80590,https://articulo.mercadolibre.com.ar/MLA-1288644243-monitor-24-samsung-t350-full-hd-75hz-lf24t350fhl-hdmi-gamer-_JM#position=26&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1130,Philips,241V8L/77,"24 """,FHD,LED,75 Hz,91232,https://articulo.mercadolibre.com.ar/MLA-1152310614-monitor-gamer-philips-v-series-24-full-hd-1920x1080-hdmi-vga-_JM#position=27&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1131,Samsung,F22T35,"22 """,FHD,LED,75 Hz,108805,https://articulo.mercadolibre.com.ar/MLA-1406555694-monitor-samsung-22-t35f-full-hd-75hz-led-ips-_JM#position=28&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1132,HP,P203,"20 """,HD+,LED,60 Hz,65000,https://www.mercadolibre.com.ar/hp-prodisplay-p203-508cm-20-inch-display-hd/p/MLA20508072?pdp_filters=category:MLA14407#searchVariation=MLA20508072&position=50&search_layout=grid&type=product&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1133,Philips,193V5LHSB2,"18.5 """,FHD,LCD,60 Hz,69999,https://articulo.mercadolibre.com.ar/MLA-1161548173-monitor-philips-193v5lhsb277-led-de-185-diagonal-47cm-_JM#position=29&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1135,LG,19M38A,"19 """,HD,LED,60 Hz,64270,https://articulo.mercadolibre.com.ar/MLA-903128815-monitor-lg-19-led-19m38a-b-_JM#position=31&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1138,Gigabyte,G27FC,"27 """,FHD,LED,165 Hz,257589,https://articulo.mercadolibre.com.ar/MLA-902600696-monitor-curvo-gamer-27-gigabyte-g27fc-165hz-1ms-mexx-1-_JM#position=34&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1139,AOC,G2790VX,"27 """,FHD,LED,144 Hz,206556,https://articulo.mercadolibre.com.ar/MLA-1314913888-monitor-gamer-27-aoc-g2790vx-144hz-amd-free-sync-dport-_JM#position=35&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1140,LG,19M38A,"19 """,HD,LED,60 Hz,63635,https://articulo.mercadolibre.com.ar/MLA-853722872-monitor-19-led-lg-wide-hd-tn-5ms-vga-vesa-60hz-169-_JM#position=36&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1141,Asus,VP228HE,"21.5 """,FHD,LED,60 Hz,85544,https://articulo.mercadolibre.com.ar/MLA-1150961258-monitor-gamer-asus-vp228he-j-led-215-tn-1ms-60hz-fhd-_JM#position=37&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1142,LG,19M38A,"19 """,HD,LED,60 Hz,58866,https://articulo.mercadolibre.com.ar/MLA-874203387-monitor-lg-19m38a-led-19-negro-110v220v-_JM#position=38&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1144,LG,32UN550,"31.5 """,UHD 4K,LED,60 Hz,477209,https://articulo.mercadolibre.com.ar/MLA-919623086-monitor-lg-led-4k-32un550-60hz-32-pulgadas-freesync-mexx-2-_JM#position=40&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1145,LG,24MK600M,"23.8 """,FHD,LCD,60 Hz,140699,https://articulo.mercadolibre.com.ar/MLA-1426459838-monitor-led-ips-24-pulgadas-lg-24mk600m-1080p-freesync-_JM#position=41&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1147,LG,27GL650F,"27 """,FHD,LED,144 Hz,299999,https://articulo.mercadolibre.com.ar/MLA-871080271-monitor-gamer-27-pulg-lg-27gl650f-freesync-gsync-144hz-cuota-_JM#position=43&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1148,Samsung,C27G55T,"27 """,QHD,LED,144 Hz,340000,https://articulo.mercadolibre.com.ar/MLA-1372965597-monitor-gamer-curvo-samsung-27-144hz-1ms-odyssey-hdr10-_JM#position=44&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1150,Samsung,F24T35,"24 """,FHD,LED,75 Hz,79800,https://articulo.mercadolibre.com.ar/MLA-1294741374-monitor-led-24-samsung-lf24t350fhlczb-full-hd-hdmi-ips-75hz-_JM#position=46&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1151,Philips,241V8L/77,"24 """,FHD,LCD,75 Hz,74801,https://articulo.mercadolibre.com.ar/MLA-1453437808-monitor-full-hd-24-hdmi-vga-w-led-93-ppi-philips-_JM#position=47&search_layout=grid&type=item&tracking_id=97dd1d1c-bd9a-4cbf-967a-707cdcc8f315
1153,AOpen,27HC5R X,"27 """,FHD,LED,240 Hz,189999,https://www.mercadolibre.com.ar/monitor-gamer-curvo-aopen-hc5-27hc5r-x-led-27-negro-100v240v/p/MLA18075480?pdp_filters=category:MLA14407#searchVariation=MLA18075480&position=1&search_layout=grid&type=product&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1154,LG,32UN550,"31.5 """,UHD 4K,LED,60 Hz,524299,https://articulo.mercadolibre.com.ar/MLA-908227970-monitor-lg-32-pulgadas-32un550-uhd-4k-freesync-hdr-dp-hdmi--_JM#position=4&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1156,Samsung,C24F390FH,"24 """,FHD,LED,60 Hz,239649,https://articulo.mercadolibre.com.ar/MLA-770079907-monitor-samsung-24-pulgadas-curvo-led-full-hd-1080-cf390-_JM#position=6&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1157,Philips,272V8LA/55,"27 """,FHD,LCD,75 Hz,100457,https://articulo.mercadolibre.com.ar/MLA-1309784456-monitor-philips-27-pulgadas-lcd-led-75hz-va-full-hd-full-_JM#position=7&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1158,Samsung,F24T35,"24 """,FHD,LED,75 Hz,118209,https://articulo.mercadolibre.com.ar/MLA-1246203471-monitor-gamer-samsung-lf24t350fhlczb-led-24-negro-100v240v-_JM#position=8&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1159,Samsung,F27T350FHL,"27 """,FHD,LED,75 Hz,159000,https://articulo.mercadolibre.com.ar/MLA-873373995-monitor-gamer-27-samsung-full-hd-super-slim-hdmi-60hz-169-_JM#position=9&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1163,ViewSonic,XG270,"27 """,FHD,LED,240 Hz,569999,https://articulo.mercadolibre.com.ar/MLA-907860551-monitor-gamer-viewsonic-xg270-240hz-1ms-ips-gsync-_JM#position=12&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1164,Gigabyte,G27F,"27 """,FHD,LED,144 Hz,264979,https://articulo.mercadolibre.com.ar/MLA-1148439589-monitor-gamer-gigabyte-g27f-led-27-1920x1080-ips-144hz-_JM#position=13&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1165,AOC,C27G2ZE,"27 """,FHD,LED,240 Hz,324999,https://articulo.mercadolibre.com.ar/MLA-1265677177-monitor-gamer-curvo-27-pulgadas-aoc-c27g2ze-fsync-240hz-csi-_JM#position=14&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1166,Samsung,CF390,"24 """,FHD,LED,60 Hz,195765,https://articulo.mercadolibre.com.ar/MLA-1361099416-samsung-390-series-24-led-curvo-fhd-freesync-high-glossy-hdm-_JM#position=15&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1167,ViewSonic,Vx2718-pc-mhd,"27 """,FHD,LED,165 Hz,189961,https://articulo.mercadolibre.com.ar/MLA-1127547559-monitor-gamer-curvo-viewsonic-27-fullhd-165hz-1ms-vx2718-_JM#position=16&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1169,LG,24MK600M,"23.8 """,FHD,LCD,60 Hz,113693,https://articulo.mercadolibre.com.ar/MLA-906856396-monitor-lg-24-led-24mk600m-hdmi-_JM#position=18&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1170,LG,22MK600M,"22 """,FHD,LED,75 Hz,111251,https://articulo.mercadolibre.com.ar/MLA-903430009-monitor-lg-led-pc-22mk600m-b-ips-full-hd-hdmi-_JM#position=19&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1173,BenQ,PD2700Q,"27 """,QHD,LED,60 Hz,290000,https://www.mercadolibre.com.ar/monitor-benq-pd2700q-led-27-negro-100v240v/p/MLA18706522?pdp_filters=category:MLA14407#searchVariation=MLA18706522&position=50&search_layout=grid&type=product&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1174,LG,24GN60R,"23.8 """,FHD,LCD,144 Hz,228628,https://articulo.mercadolibre.com.ar/MLA-1372885793-monitor-pc-gamer-full-hd-144hz-lg-24gn60r-b-led-24-pulgadas-_JM#position=22&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1175,Gfast,T-220,"21.5 """,FHD,LED,60 Hz,58470,https://articulo.mercadolibre.com.ar/MLA-1316226510-monitor-led-gfast-215-t-220-60hz-full-hd-hdmi-1080p-_JM#position=23&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1176,LG,22MK600M,"22 """,FHD,LED,60 Hz,96599,https://articulo.mercadolibre.com.ar/MLA-856224713-monitor-led-lg-22-full-hd-mk600m-panel-ips-freesync-60hz-5ms-_JM#position=24&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1177,Samsung,C24RG5,"23.5 """,FHD,LCD,144 Hz,347758,https://articulo.mercadolibre.com.ar/MLA-921415302-monitor-gamer-curvo-samsung-c24rg5-led-24-negro-100v240v-_JM#position=25&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1178,Philips,221V8,"21.5 """,FHD,LCD,75 Hz,97963,https://articulo.mercadolibre.com.ar/MLA-1318655978-monitor-philips-22-led-221v877-_JM#position=26&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
1179,Philips,221V8,"21.5 """,FHD,LCD,75 Hz,81332,https://articulo.mercadolibre.com.ar/MLA-1372579063-monitor-22-pulgadas-75hz-led-vga-hdmi-full-hd-auxiliar-vesa-_JM#position=27&search_layout=grid&type=item&tracking_id=55eea799-7660-487e-9ef2-c6a8a32fe7a8
